season,round,lap,driverId,position_en_vuelta,lap_time
2023,18,35,gasly,8,1:42.052
2023,18,35,alonso,9,1:41.329
2023,18,35,stroll,10,1:41.615
2023,18,35,tsunoda,11,2:01.787
2023,18,35,ricciardo,12,1:43.361
2023,18,35,albon,13,1:41.861
2023,18,35,bottas,14,1:42.580
2023,18,35,hulkenberg,15,2:01.785
2023,18,35,sargeant,16,1:41.630
2023,18,35,zhou,17,1:43.288
2023,18,35,kevin_magnussen,18,1:42.115
2023,18,36,hamilton,1,1:41.199
2023,18,36,perez,2,1:41.790
2023,18,36,leclerc,3,1:41.501
2023,18,36,max_verstappen,4,2:02.166
2023,18,36,norris,5,1:41.438
2023,18,36,russell,6,1:42.071
2023,18,36,sainz,7,2:00.188
2023,18,36,gasly,8,1:43.869
2023,18,36,alonso,9,1:41.875
2023,18,36,stroll,10,1:41.631
2023,18,36,tsunoda,11,1:41.710
2023,18,36,ricciardo,12,1:43.083
2023,18,36,albon,13,1:42.009
2023,18,36,bottas,14,1:42.454
2023,18,36,hulkenberg,15,1:41.458
2023,18,36,sargeant,16,1:41.541
2023,18,36,zhou,17,1:42.713
2023,18,36,kevin_magnussen,18,1:42.669
2023,18,37,hamilton,1,1:41.307
2023,18,37,perez,2,1:41.956
2023,18,37,leclerc,3,1:41.101
2023,18,37,max_verstappen,4,1:40.763
2023,18,37,norris,5,1:40.684
2023,18,37,russell,6,1:42.065
2023,18,37,sainz,7,1:40.575
2023,18,37,gasly,8,1:42.377
2023,18,37,alonso,9,1:41.905
2023,18,37,stroll,10,1:41.614
2023,18,37,tsunoda,11,1:41.477
2023,18,37,ricciardo,12,1:43.026
2023,18,37,albon,13,1:41.765
2023,18,37,hulkenberg,14,1:41.014
2023,18,37,bottas,15,1:43.227
2023,18,37,sargeant,16,1:41.838
2023,18,37,zhou,17,1:43.111
2023,18,37,kevin_magnussen,18,1:42.553
2023,18,38,hamilton,1,1:42.192
2023,18,38,leclerc,2,1:41.025
2023,18,38,max_verstappen,3,1:40.439
2023,18,38,norris,4,1:40.025
2023,18,38,sainz,5,1:40.294
2023,18,38,russell,6,1:42.533
2023,18,38,perez,7,2:01.015
2023,18,38,alonso,8,1:41.359
2023,18,38,stroll,9,1:41.361
2023,18,38,gasly,10,2:02.732
2023,18,38,tsunoda,11,1:41.832
2023,18,38,ricciardo,12,1:42.456
2023,18,38,albon,13,1:41.441
2023,18,38,hulkenberg,14,1:41.175
2023,18,38,sargeant,15,1:41.570
2023,18,38,bottas,16,1:43.604
2023,18,38,zhou,17,1:42.219
2023,18,38,kevin_magnussen,18,1:42.428
2023,18,39,max_verstappen,1,1:40.124
2023,18,39,norris,2,1:39.985
2023,18,39,leclerc,3,1:42.800
2023,18,39,hamilton,4,2:00.679
2023,18,39,sainz,5,1:40.839
2023,18,39,russell,6,1:42.200
2023,18,39,perez,7,1:39.881
2023,18,39,alonso,8,1:41.419
2023,18,39,stroll,9,1:41.276
2023,18,39,gasly,10,1:41.934
2023,18,39,tsunoda,11,1:41.782
2023,18,39,ricciardo,12,1:42.351
2023,18,39,albon,13,1:41.732
2023,18,39,hulkenberg,14,1:41.154
2023,18,39,sargeant,15,1:41.497
2023,18,39,bottas,16,1:42.520
2023,18,39,zhou,17,1:42.301
2023,18,39,kevin_magnussen,18,1:42.296
2023,18,40,max_verstappen,1,1:40.028
2023,18,40,norris,2,1:40.437
2023,18,40,leclerc,3,1:41.190
2023,18,40,hamilton,4,1:39.898
2023,18,40,sainz,5,1:40.578
2023,18,40,perez,6,1:39.737
2023,18,40,alonso,7,1:41.376
2023,18,40,stroll,8,1:41.931
2023,18,40,russell,9,1:59.773
2023,18,40,gasly,10,1:41.134
2023,18,40,tsunoda,11,1:41.439
2023,18,40,ricciardo,12,1:42.567
2023,18,40,albon,13,1:41.371
2023,18,40,hulkenberg,14,1:41.108
2023,18,40,sargeant,15,1:41.289
2023,18,40,bottas,16,1:42.426
2023,18,40,zhou,17,1:42.085
2023,18,40,kevin_magnussen,18,1:42.313
2023,18,41,max_verstappen,1,1:40.449
2023,18,41,norris,2,1:40.733
2023,18,41,leclerc,3,1:41.652
2023,18,41,hamilton,4,1:39.856
2023,18,41,sainz,5,1:40.907
2023,18,41,perez,6,1:40.837
2023,18,41,alonso,7,1:41.637
2023,18,41,russell,8,1:39.738
2023,18,41,gasly,9,1:40.979
2023,18,41,tsunoda,10,1:41.316
2023,18,41,stroll,11,1:59.410
2023,18,41,ricciardo,12,1:43.395
2023,18,41,albon,13,1:42.367
2023,18,41,hulkenberg,14,1:42.036
2023,18,41,sargeant,15,1:41.432
2023,18,41,bottas,16,1:42.342
2023,18,41,zhou,17,1:42.158
2023,18,41,kevin_magnussen,18,1:41.506
2023,18,42,max_verstappen,1,1:40.349
2023,18,42,norris,2,1:40.635
2023,18,42,leclerc,3,1:41.410
2023,18,42,hamilton,4,1:39.582
2023,18,42,sainz,5,1:40.665
2023,18,42,perez,6,1:40.763
2023,18,42,alonso,7,1:42.303
2023,18,42,russell,8,1:40.116
2023,18,42,gasly,9,1:41.109
2023,18,42,tsunoda,10,1:41.545
2023,18,42,stroll,11,1:40.544
2023,18,42,albon,12,1:41.573
2023,18,42,ricciardo,13,1:44.394
2023,18,42,hulkenberg,14,1:41.736
2023,18,42,sargeant,15,1:41.665
2023,18,42,bottas,16,1:42.685
2023,18,42,zhou,17,1:42.816
2023,18,42,kevin_magnussen,18,1:41.547
2023,18,43,max_verstappen,1,1:40.212
2023,18,43,norris,2,1:40.471
2023,18,43,hamilton,3,1:40.258
2023,18,43,leclerc,4,1:42.150
2023,18,43,sainz,5,1:40.724
2023,18,43,perez,6,1:41.046
2023,18,43,russell,7,1:39.926
2023,18,43,gasly,8,1:41.271
2023,18,43,tsunoda,9,1:41.327
2023,18,43,alonso,10,2:01.406
2023,18,43,stroll,11,1:40.783
2023,18,43,albon,12,1:42.202
2023,18,43,ricciardo,13,1:43.152
2023,18,43,hulkenberg,14,1:41.845
2023,18,43,sargeant,15,1:41.806
2023,18,43,bottas,16,1:42.282
2023,18,43,zhou,17,1:42.886
2023,18,43,kevin_magnussen,18,1:42.509
2023,18,44,max_verstappen,1,1:40.770
2023,18,44,norris,2,1:40.714
2023,18,44,hamilton,3,1:40.445
2023,18,44,leclerc,4,1:41.422
2023,18,44,sainz,5,1:40.885
2023,18,44,perez,6,1:41.277
2023,18,44,russell,7,1:39.809
2023,18,44,gasly,8,1:41.363
2023,18,44,alonso,9,1:40.839
2023,18,44,tsunoda,10,1:42.652
2023,18,44,stroll,11,1:40.259
2023,18,44,albon,12,1:41.857
2023,18,44,ricciardo,13,1:43.490
2023,18,44,hulkenberg,14,1:42.412
2023,18,44,sargeant,15,1:41.574
2023,18,44,bottas,16,1:42.311
2023,18,44,zhou,17,1:42.931
2023,18,44,kevin_magnussen,18,1:42.293
2023,18,45,max_verstappen,1,1:40.245
2023,18,45,norris,2,1:40.616
2023,18,45,hamilton,3,1:40.277
2023,18,45,leclerc,4,1:41.305
2023,18,45,sainz,5,1:40.716
2023,18,45,perez,6,1:40.684
2023,18,45,russell,7,1:39.845
2023,18,45,gasly,8,1:40.695
2023,18,45,alonso,9,1:40.376
2023,18,45,tsunoda,10,1:41.392
2023,18,45,stroll,11,1:40.038
2023,18,45,albon,12,1:41.517
2023,18,45,hulkenberg,13,1:40.925
2023,18,45,sargeant,14,1:41.969
2023,18,45,ricciardo,15,1:44.791
2023,18,45,bottas,16,1:42.539
2023,18,45,zhou,17,1:42.450
2023,18,45,kevin_magnussen,18,1:42.377
2023,18,46,max_verstappen,1,1:40.588
2023,18,46,norris,2,1:41.107
2023,18,46,hamilton,3,1:40.264
2023,18,46,leclerc,4,1:41.248
2023,18,46,sainz,5,1:40.620
2023,18,46,perez,6,1:40.727
2023,18,46,russell,7,1:39.987
2023,18,46,gasly,8,1:41.024
2023,18,46,alonso,9,1:40.443
2023,18,46,tsunoda,10,1:41.050
2023,18,46,stroll,11,1:40.350
2023,18,46,albon,12,1:41.764
2023,18,46,hulkenberg,13,1:41.864
2023,18,46,sargeant,14,1:42.036
2023,18,46,ricciardo,15,1:43.429
2023,18,46,bottas,16,1:42.395
2023,18,46,zhou,17,1:42.113
2023,18,46,kevin_magnussen,18,1:42.161
2023,18,47,max_verstappen,1,1:40.310
2023,18,47,norris,2,1:41.166
2023,18,47,hamilton,3,1:39.972
2023,18,47,leclerc,4,1:41.175
2023,18,47,sainz,5,1:40.653
2023,18,47,perez,6,1:40.759
2023,18,47,russell,7,1:39.910
2023,18,47,gasly,8,1:40.412
2023,18,47,alonso,9,1:39.954
2023,18,47,stroll,10,1:39.971
2023,18,47,tsunoda,11,1:41.954
2023,18,47,albon,12,1:41.675
2023,18,47,hulkenberg,13,1:41.919
2023,18,47,sargeant,14,1:42.097
2023,18,47,ricciardo,15,1:43.929
2023,18,47,bottas,16,1:42.446
2023,18,47,zhou,17,1:42.503
2023,18,47,kevin_magnussen,18,1:42.281
2023,18,48,max_verstappen,1,1:40.329
2023,18,48,norris,2,1:41.222
2023,18,48,hamilton,3,1:40.573
2023,18,48,leclerc,4,1:41.250
2023,18,48,sainz,5,1:40.872
2023,18,48,perez,6,1:40.528
2023,18,48,russell,7,1:39.393
2023,18,48,gasly,8,1:40.668
2023,18,48,stroll,9,1:39.908
2023,18,48,tsunoda,10,1:42.640
2023,18,48,alonso,11,1:48.118
2023,18,48,albon,12,1:41.318
2023,18,48,hulkenberg,13,1:41.654
2023,18,48,sargeant,14,1:41.953
2023,18,48,bottas,15,1:42.228
2023,18,48,zhou,16,1:42.106
2023,18,48,kevin_magnussen,17,1:41.931
2023,18,48,ricciardo,18,2:06.471
2023,18,49,max_verstappen,1,1:40.418
2023,18,49,hamilton,2,1:40.127
2023,18,49,norris,3,1:42.748
2023,18,49,leclerc,4,1:41.400
2023,18,49,sainz,5,1:40.579
2023,18,49,perez,6,1:40.319
2023,18,49,russell,7,1:39.673
2023,18,49,gasly,8,1:40.641
2023,18,49,stroll,9,1:40.176
2023,18,49,tsunoda,10,1:40.909
2023,18,49,alonso,11,1:46.528
2023,18,49,albon,12,1:41.596
2023,18,49,hulkenberg,13,1:41.614
2023,18,49,sargeant,14,1:41.555
2023,18,49,bottas,15,1:42.169
2023,18,49,zhou,16,1:42.051
2023,18,49,kevin_magnussen,17,1:41.732
2023,18,49,ricciardo,18,1:39.366
2023,18,50,max_verstappen,1,1:40.209
2023,18,50,hamilton,2,1:39.901
2023,18,50,norris,3,1:41.175
2023,18,50,sainz,4,1:40.323
2023,18,50,leclerc,5,1:42.085
2023,18,50,perez,6,1:40.129
2023,18,50,russell,7,1:39.676
2023,18,50,gasly,8,1:40.713
2023,18,50,stroll,9,1:39.984
2023,18,50,tsunoda,10,1:40.632
2023,18,50,albon,11,1:41.386
2023,18,50,hulkenberg,12,1:42.462
2023,18,50,sargeant,13,1:41.626
2023,18,50,bottas,14,1:42.080
2023,18,50,zhou,15,1:41.927
2023,18,50,kevin_magnussen,16,1:41.616
2023,18,50,ricciardo,17,1:40.658
2023,18,51,max_verstappen,1,1:40.099
2023,18,51,hamilton,2,1:39.819
2023,18,51,norris,3,1:40.838
2023,18,51,sainz,4,1:40.034
2023,18,51,leclerc,5,1:41.064
2023,18,51,perez,6,1:40.268
2023,18,51,russell,7,1:39.577
2023,18,51,gasly,8,1:41.168
2023,18,51,stroll,9,1:40.224
2023,18,51,tsunoda,10,1:40.603
2023,18,51,albon,11,1:42.060
2023,18,51,hulkenberg,12,1:42.869
2023,18,51,sargeant,13,1:41.916
2023,18,51,bottas,14,1:42.308
2023,18,51,zhou,15,1:41.879
2023,18,51,kevin_magnussen,16,1:42.208
2023,18,51,ricciardo,17,1:40.202
2023,18,52,max_verstappen,1,1:40.335
2023,18,52,hamilton,2,1:40.243
2023,18,52,norris,3,1:41.004
2023,18,52,sainz,4,1:40.593
2023,18,52,leclerc,5,1:42.190
2023,18,52,perez,6,1:41.107
2023,18,52,russell,7,1:40.521
2023,18,52,gasly,8,1:41.123
2023,18,52,stroll,9,1:40.530
2023,18,52,tsunoda,10,1:40.695
2023,18,52,albon,11,1:42.909
2023,18,52,sargeant,12,1:41.948
2023,18,52,hulkenberg,13,1:43.840
2023,18,52,bottas,14,1:42.058
2023,18,52,zhou,15,1:42.158
2023,18,52,kevin_magnussen,16,1:42.139
2023,18,52,ricciardo,17,1:43.236
2023,18,53,max_verstappen,1,1:40.636
2023,18,53,hamilton,2,1:39.737
2023,18,53,norris,3,1:40.682
2023,18,53,sainz,4,1:40.563
2023,18,53,perez,5,1:40.380
2023,18,53,leclerc,6,1:42.656
2023,18,53,russell,7,1:40.179
2023,18,53,gasly,8,1:41.115
2023,18,53,stroll,9,1:40.372
2023,18,53,tsunoda,10,1:40.562
2023,18,53,albon,11,1:42.483
2023,18,53,sargeant,12,1:43.008
2023,18,53,hulkenberg,13,1:42.869
2023,18,53,bottas,14,1:42.156
2023,18,53,zhou,15,1:42.493
2023,18,53,kevin_magnussen,16,1:42.395
2023,18,53,ricciardo,17,1:41.577
2023,18,54,max_verstappen,1,1:40.629
2023,18,54,hamilton,2,1:39.869
2023,18,54,norris,3,1:40.904
2023,18,54,sainz,4,1:40.877
2023,18,54,perez,5,1:40.956
2023,18,54,leclerc,6,1:41.882
2023,18,54,russell,7,1:40.175
2023,18,54,gasly,8,1:40.963
2023,18,54,stroll,9,1:40.636
2023,18,54,tsunoda,10,1:41.299
2023,18,54,albon,11,1:42.762
2023,18,54,sargeant,12,1:41.823
2023,18,54,hulkenberg,13,1:42.650
2023,18,54,bottas,14,1:41.972
2023,18,54,zhou,15,1:42.441
2023,18,54,kevin_magnussen,16,1:47.413
2023,18,54,ricciardo,17,1:41.431
2023,18,55,max_verstappen,1,1:40.998
2023,18,55,hamilton,2,1:39.938
2023,18,55,norris,3,1:40.884
2023,18,55,sainz,4,1:41.328
2023,18,55,perez,5,1:40.875
2023,18,55,leclerc,6,1:42.519
2023,18,55,russell,7,1:40.340
2023,18,55,gasly,8,1:41.087
2023,18,55,stroll,9,1:40.343
2023,18,55,tsunoda,10,2:02.300
2023,18,55,albon,11,1:43.001
2023,18,55,sargeant,12,1:42.494
2023,18,55,hulkenberg,13,1:42.450
2023,18,55,bottas,14,1:42.918
2023,18,55,zhou,15,1:45.880
2023,18,55,kevin_magnussen,16,1:43.838
2023,18,55,ricciardo,17,1:42.458
2023,18,56,max_verstappen,1,1:40.337
2023,18,56,hamilton,2,1:40.743
2023,18,56,norris,3,1:41.084
2023,18,56,sainz,4,1:41.178
2023,18,56,perez,5,1:41.059
2023,18,56,leclerc,6,1:42.725
2023,18,56,russell,7,1:40.794
2023,18,56,gasly,8,1:41.399
2023,18,56,stroll,9,1:40.842
2023,18,56,tsunoda,10,1:38.139
2023,18,56,albon,11,1:42.791
2023,18,56,sargeant,12,1:42.508
2023,18,56,hulkenberg,13,1:42.927
2023,18,56,bottas,14,1:43.696
2023,19,1,max_verstappen,1,1:25.653
2023,19,1,leclerc,2,1:27.230
2023,19,1,sainz,3,1:27.958
2023,19,1,ricciardo,4,1:28.847
2023,19,1,hamilton,5,1:29.425
2023,19,1,piastri,6,1:30.740
2023,19,1,russell,7,1:31.098
2023,19,1,hulkenberg,8,1:31.561
2023,19,1,gasly,9,1:31.942
2023,19,1,zhou,10,1:32.482
2023,19,1,albon,11,1:33.136
2023,19,1,bottas,12,1:33.640
2023,19,1,kevin_magnussen,13,1:34.366
2023,19,1,alonso,14,1:34.720
2023,19,1,tsunoda,15,1:35.096
2023,19,1,norris,16,1:35.404
2023,19,1,sargeant,17,1:35.924
2023,19,1,ocon,18,1:36.270
2023,19,1,stroll,19,1:36.812
2023,19,1,perez,20,1:43.446
2023,19,2,max_verstappen,1,1:23.859
2023,19,2,leclerc,2,1:23.980
2023,19,2,sainz,3,1:24.300
2023,19,2,ricciardo,4,1:24.178
2023,19,2,hamilton,5,1:24.314
2023,19,2,piastri,6,1:24.416
2023,19,2,russell,7,1:24.500
2023,19,2,hulkenberg,8,1:25.057
2023,19,2,gasly,9,1:25.443
2023,19,2,zhou,10,1:25.512
2023,19,2,albon,11,1:25.552
2023,19,2,bottas,12,1:25.666
2023,19,2,kevin_magnussen,13,1:25.699
2023,19,2,tsunoda,14,1:25.411
2023,19,2,alonso,15,1:26.688
2023,19,2,norris,16,1:26.297
2023,19,2,sargeant,17,1:26.470
2023,19,2,ocon,18,1:26.563
2023,19,2,stroll,19,1:26.402
2023,19,3,max_verstappen,1,1:23.573
2023,19,3,leclerc,2,1:23.957
2023,19,3,sainz,3,1:24.153
2023,19,3,ricciardo,4,1:24.166
2023,19,3,hamilton,5,1:24.162
2023,19,3,piastri,6,1:24.096
2023,19,3,russell,7,1:24.270
2023,19,3,hulkenberg,8,1:24.735
2023,19,3,gasly,9,1:24.804
2023,19,3,zhou,10,1:24.860
2023,19,3,albon,11,1:24.801
2023,19,3,bottas,12,1:25.036
2023,19,3,kevin_magnussen,13,1:25.057
2023,19,3,tsunoda,14,1:25.060
2023,19,3,norris,15,1:24.635
2023,19,3,alonso,16,1:25.829
2023,19,3,sargeant,17,1:25.693
2023,19,3,stroll,18,1:26.305
2023,19,3,ocon,19,1:27.456
2023,19,4,max_verstappen,1,1:23.708
2023,19,4,leclerc,2,1:23.815
2023,19,4,sainz,3,1:23.916
2023,19,4,ricciardo,4,1:23.916
2023,19,4,hamilton,5,1:23.887
2023,19,4,piastri,6,1:23.649
2023,19,4,russell,7,1:24.136
2023,19,4,hulkenberg,8,1:24.337
2023,19,4,gasly,9,1:24.249
2023,19,4,zhou,10,1:24.161
2023,19,4,albon,11,1:24.370
2023,19,4,bottas,12,1:24.543
2023,19,4,kevin_magnussen,13,1:24.395
2023,19,4,tsunoda,14,1:24.905
2023,19,4,norris,15,1:24.467
2023,19,4,alonso,16,1:29.120
2023,19,4,sargeant,17,1:29.415
2023,19,4,stroll,18,1:30.303
2023,19,4,ocon,19,1:30.735
2023,19,5,max_verstappen,1,1:44.819
2023,19,5,leclerc,2,1:44.739
2023,19,5,sainz,3,1:44.772
2023,19,5,ricciardo,4,1:44.973
2023,19,5,hamilton,5,1:45.164
2023,19,5,piastri,6,1:45.259
2023,19,5,russell,7,1:45.102
2023,19,5,hulkenberg,8,1:45.744
2023,19,5,gasly,9,1:45.637
2023,19,5,zhou,10,1:45.974
2023,19,5,albon,11,1:45.821
2023,19,5,bottas,12,1:46.058
2023,19,5,kevin_magnussen,13,1:46.238
2023,19,5,tsunoda,14,1:45.875
2023,19,5,norris,15,1:46.139
2023,19,5,alonso,16,1:41.773
2023,19,5,sargeant,17,1:41.215
2023,19,5,stroll,18,1:39.882
2023,19,5,ocon,19,1:39.890
2023,19,6,max_verstappen,1,1:23.339
2023,19,6,leclerc,2,1:23.383
2023,19,6,sainz,3,1:23.478
2023,19,6,ricciardo,4,1:23.426
2023,19,6,hamilton,5,1:23.300
2023,19,6,piastri,6,1:23.407
2023,19,6,russell,7,1:23.453
2023,19,6,hulkenberg,8,1:23.756
2023,19,6,gasly,9,1:23.989
2023,19,6,zhou,10,1:24.088
2023,19,6,albon,11,1:24.193
2023,19,6,bottas,12,1:23.903
2023,19,6,kevin_magnussen,13,1:24.040
2023,19,6,tsunoda,14,1:24.030
2023,19,6,norris,15,1:24.197
2023,19,6,alonso,16,1:24.716
2023,19,6,sargeant,17,1:24.692
2023,19,6,stroll,18,1:24.583
2023,19,6,ocon,19,1:24.322
2023,19,7,max_verstappen,1,1:23.453
2023,19,7,leclerc,2,1:23.489
2023,19,7,sainz,3,1:23.669
2023,19,7,ricciardo,4,1:23.817
2023,19,7,hamilton,5,1:23.707
2023,19,7,piastri,6,1:24.111
2023,19,7,russell,7,1:24.207
2023,19,7,hulkenberg,8,1:24.549
2023,19,7,gasly,9,1:24.292
2023,19,7,zhou,10,1:24.269
2023,19,7,albon,11,1:24.402
2023,19,7,bottas,12,1:24.343
2023,19,7,kevin_magnussen,13,1:24.469
2023,19,7,tsunoda,14,1:24.269
2023,19,7,norris,15,1:24.270
2023,19,7,sargeant,16,1:24.280
2023,19,7,alonso,17,1:25.748
2023,19,7,stroll,18,1:24.862
2023,19,7,ocon,19,1:24.643
2023,19,8,max_verstappen,1,1:23.357
2023,19,8,leclerc,2,1:23.324
2023,19,8,sainz,3,1:23.709
2023,19,8,ricciardo,4,1:24.030
2023,19,8,hamilton,5,1:24.296
2023,19,8,piastri,6,1:23.998
2023,19,8,russell,7,1:24.201
2023,19,8,hulkenberg,8,1:24.923
2023,19,8,gasly,9,1:24.829
2023,19,8,zhou,10,1:24.652
2023,19,8,albon,11,1:24.662
2023,19,8,bottas,12,1:24.673
2023,19,8,kevin_magnussen,13,1:24.904
2023,19,8,tsunoda,14,1:25.565
2023,19,8,norris,15,1:25.543
2023,19,8,sargeant,16,1:25.087
2023,19,8,alonso,17,1:25.068
2023,19,8,stroll,18,1:25.079
2023,19,8,ocon,19,1:25.088
2023,19,9,max_verstappen,1,1:23.218
2023,19,9,leclerc,2,1:23.673
2023,19,9,sainz,3,1:23.807
2023,19,9,ricciardo,4,1:23.938
2023,19,9,hamilton,5,1:23.964
2023,19,9,piastri,6,1:24.422
2023,19,9,russell,7,1:24.100
2023,19,9,hulkenberg,8,1:24.856
2023,19,9,gasly,9,1:24.958
2023,19,9,zhou,10,1:24.890
2023,19,9,albon,11,1:24.906
2023,19,9,bottas,12,1:24.825
2023,19,9,kevin_magnussen,13,1:24.523
2023,19,9,norris,14,1:25.601
2023,19,9,sargeant,15,1:24.834
2023,19,9,alonso,16,1:24.985
2023,19,9,tsunoda,17,1:28.908
2023,19,9,stroll,18,1:25.134
2023,19,9,ocon,19,1:25.135
2023,19,10,max_verstappen,1,1:23.276
2023,19,10,leclerc,2,1:23.722
2023,19,10,sainz,3,1:23.947
2023,19,10,ricciardo,4,1:24.133
2023,19,10,hamilton,5,1:23.785
2023,19,10,piastri,6,1:24.181
2023,19,10,russell,7,1:23.842
2023,19,10,hulkenberg,8,1:24.772
2023,19,10,gasly,9,1:24.880
2023,19,10,zhou,10,1:25.091
2023,19,10,albon,11,1:25.000
2023,19,10,bottas,12,1:25.099
2023,19,10,kevin_magnussen,13,1:24.965
2023,19,10,norris,14,1:23.800
2023,19,10,sargeant,15,1:24.508
2023,19,10,alonso,16,1:24.759
2023,19,10,stroll,17,1:24.877
2023,19,10,ocon,18,1:24.888
2023,19,10,tsunoda,19,1:49.360
2023,19,11,max_verstappen,1,1:23.626
2023,19,11,leclerc,2,1:23.868
2023,19,11,sainz,3,1:23.864
2023,19,11,hamilton,4,1:23.951
2023,19,11,ricciardo,5,1:25.563
2023,19,11,piastri,6,1:24.534
2023,19,11,russell,7,1:24.641
2023,19,11,hulkenberg,8,1:25.025
2023,19,11,gasly,9,1:24.900
2023,19,11,zhou,10,1:24.814
2023,19,11,albon,11,1:24.924
2023,19,11,bottas,12,1:24.831
2023,19,11,kevin_magnussen,13,1:24.984
2023,19,11,sargeant,14,1:24.710
2023,19,11,norris,15,1:27.653
2023,19,11,stroll,16,1:24.375
2023,19,11,alonso,17,1:26.309
2023,19,11,ocon,18,1:25.260
2023,19,11,tsunoda,19,1:22.501
2023,19,12,max_verstappen,1,1:23.644
2023,19,12,leclerc,2,1:23.709
2023,19,12,sainz,3,1:24.148
2023,19,12,hamilton,4,1:23.632
2023,19,12,ricciardo,5,1:24.129
2023,19,12,piastri,6,1:24.123
2023,19,12,russell,7,1:24.223
2023,19,12,hulkenberg,8,1:25.040
2023,19,12,gasly,9,1:25.189
2023,19,12,zhou,10,1:25.070
2023,19,12,albon,11,1:24.901
2023,19,12,bottas,12,1:24.996
2023,19,12,kevin_magnussen,13,1:25.139
2023,19,12,sargeant,14,1:24.636
2023,19,12,stroll,15,1:24.635
2023,19,12,alonso,16,1:24.912
2023,19,12,ocon,17,1:25.116
2023,19,12,norris,18,1:43.864
2023,19,12,tsunoda,19,1:23.000
2023,19,13,max_verstappen,1,1:23.792
2023,19,13,leclerc,2,1:24.090
2023,19,13,sainz,3,1:24.277
2023,19,13,hamilton,4,1:24.072
2023,19,13,ricciardo,5,1:24.347
2023,19,13,piastri,6,1:24.266
2023,19,13,russell,7,1:24.512
2023,19,13,hulkenberg,8,1:25.004
2023,19,13,gasly,9,1:25.153
2023,19,13,zhou,10,1:25.447
2023,19,13,albon,11,1:25.442
2023,19,13,bottas,12,1:25.444
2023,19,13,kevin_magnussen,13,1:25.255
2023,19,13,sargeant,14,1:25.043
2023,19,13,stroll,15,1:24.984
2023,19,13,alonso,16,1:25.464
2023,19,13,ocon,17,1:25.395
2023,19,13,norris,18,1:23.481
2023,19,13,tsunoda,19,1:23.224
2023,19,14,max_verstappen,1,1:23.695
2023,19,14,leclerc,2,1:24.320
2023,19,14,sainz,3,1:24.071
2023,19,14,hamilton,4,1:23.839
2023,19,14,ricciardo,5,1:24.028
2023,19,14,piastri,6,1:24.140
2023,19,14,russell,7,1:24.648
2023,19,14,hulkenberg,8,1:25.263
2023,19,14,gasly,9,1:25.003
2023,19,14,zhou,10,1:25.602
2023,19,14,albon,11,1:25.448
2023,19,14,bottas,12,1:25.362
2023,19,14,kevin_magnussen,13,1:25.200
2023,19,14,sargeant,14,1:25.037
2023,19,14,stroll,15,1:25.029
2023,19,14,alonso,16,1:25.179
2023,19,14,ocon,17,1:25.287
2023,19,14,norris,18,1:23.201
2023,19,14,tsunoda,19,1:23.127
2023,19,15,max_verstappen,1,1:23.714
2023,19,15,leclerc,2,1:23.840
2023,19,15,sainz,3,1:24.194
2023,19,15,hamilton,4,1:23.831
2023,19,15,ricciardo,5,1:24.116
2023,19,15,piastri,6,1:24.391
2023,19,15,russell,7,1:24.390
2023,19,15,hulkenberg,8,1:25.128
2023,19,15,gasly,9,1:25.110
2023,19,15,albon,10,1:25.172
2023,19,15,zhou,11,1:26.641
2023,19,15,bottas,12,1:25.948
2023,19,15,kevin_magnussen,13,1:25.770
2023,19,15,sargeant,14,1:25.154
2023,19,15,stroll,15,1:25.285
2023,19,15,alonso,16,1:25.329
2023,19,15,ocon,17,1:25.315
2023,19,15,norris,18,1:23.294
2023,19,15,tsunoda,19,1:23.499
2023,19,16,max_verstappen,1,1:23.585
2023,19,16,leclerc,2,1:23.552
2023,19,16,sainz,3,1:24.051
2023,19,16,hamilton,4,1:23.940
2023,19,16,ricciardo,5,1:24.248
2023,19,16,piastri,6,1:24.382
2023,19,16,russell,7,1:25.192
2023,19,16,hulkenberg,8,1:25.279
2023,19,16,gasly,9,1:25.121
2023,19,16,albon,10,1:25.531
2023,19,16,zhou,11,1:25.607
2023,19,16,bottas,12,1:25.658
2023,19,16,kevin_magnussen,13,1:25.748
2023,19,16,sargeant,14,1:25.274
2023,19,16,stroll,15,1:25.325
2023,19,16,alonso,16,1:25.509
2023,19,16,ocon,17,1:25.822
2023,19,16,norris,18,1:23.531
2023,19,16,tsunoda,19,1:23.537
2023,19,17,max_verstappen,1,1:23.644
2023,19,17,leclerc,2,1:23.649
2023,19,17,sainz,3,1:24.087
2023,19,17,hamilton,4,1:24.365
2023,19,17,ricciardo,5,1:24.311
2023,19,17,piastri,6,1:24.419
2023,19,17,russell,7,1:24.502
2023,19,17,hulkenberg,8,1:24.987
2023,19,17,gasly,9,1:25.331
2023,19,17,albon,10,1:25.222
2023,19,17,zhou,11,1:25.314
2023,19,17,bottas,12,1:25.290
2023,19,17,kevin_magnussen,13,1:25.530
2023,19,17,sargeant,14,1:25.282
2023,19,17,stroll,15,1:25.504
2023,19,17,alonso,16,1:25.485
2023,19,17,ocon,17,1:25.323
2023,19,17,norris,18,1:23.611
2023,19,17,tsunoda,19,1:23.861
2023,19,18,max_verstappen,1,1:23.927
2023,19,18,leclerc,2,1:24.169
2023,19,18,sainz,3,1:24.414
